saleID,saleDate,productID,productName,productCategory,productColor,productSize,quantity,unitPrice,costPrice,totalAmount,totalCost,customerID,customerName,location,locationLatitude,locationLongitude,salespersonID,salespersonName,status,salesChannel
S07989,04-06-2023 18:14,P1488,T-Shirts_488,T-Shirts,White,XL,1,1571.53,1229.08,1571.53,1229.08,C27988,Anu_7988,Coimbatore,11.0168,76.9558,SP101,Salesperson_1,Shipped,online
S07990,07-11-2023 21:06,P1489,Jeans_489,Jeans,Green,L,2,1119.51,690.45,2239.02,1380.9,C27989,Bhuvana_7989,Vellore,12.9165,79.1325,SP148,Salesperson_48,Pending,in-store
S07991,11-04-2024 16:54,P1490,Kid's_490,Kid's Wear,Red,L,3,252.67,186.14,758.01,558.42,C27990,Bhuvana_7990,Chennai,13.0827,80.2707,SP117,Salesperson_17,Pending,online
S07992,05-08-2023 17:33,P1491,T-Shirts_491,T-Shirts,Green,XL,4,2117.24,1433.8,8468.96,5735.2,C27991,Sathish_7991,Madurai,9.9252,78.1198,SP148,Salesperson_48,Paid,in-store
S07993,12-04-2023 18:46,P1492,Women's_492,Women's Dresses,Green,M,1,1770.46,1382.48,1770.46,1382.48,C27992,Ravi_7992,Salem,11.6643,78.146,SP113,Salesperson_13,Returned,in-store
S07994,21-05-2023 20:27,P1493,Men's_493,Men's Shirts,Pink,XL,3,2420.15,1724.96,7260.45,5174.88,C27993,Lakshmi_7993,Vellore,12.9165,79.1325,SP134,Salesperson_34,Pending,online
S07995,28-01-2023 17:21,P1494,Men's_494,Men's Shirts,Black,XL,2,2305.18,1453.53,4610.36,2907.06,C27994,Ravi_7994,Madurai,9.9252,78.1198,SP107,Salesperson_7,Paid,third-party
S07996,10-03-2024 20:17,P1495,Kid's_495,Kid's Wear,Red,S,1,2259,1514.38,2259,1514.38,C27995,Anu_7995,Madurai,9.9252,78.1198,SP146,Salesperson_46,Cancelled,mobile_app
S07997,04-04-2024 14:56,P1496,Jeans_496,Jeans,Red,XS,3,291.45,213.84,874.35,641.52,C27996,Karthik_7996,Chennai,13.0827,80.2707,SP149,Salesperson_49,Returned,in-store
S07998,20-02-2023 13:49,P1497,Sarees_497,Sarees,White,L,2,1596.18,1284.8,3192.36,2569.6,C27997,Priya_7997,Coimbatore,11.0168,76.9558,SP127,Salesperson_27,Cancelled,in-store
S07999,02-04-2024 15:19,P1498,Men's_498,Men's Shirts,Pink,XL,2,553.56,403.15,1107.12,806.3,C27998,Aarav_7998,Tiruchirappalli,10.7905,78.7047,SP102,Salesperson_2,Returned,in-store
S08000,07-09-2023 21:27,P1499,Men's_499,Men's Shirts,Red,M,1,432.67,328.9,432.67,328.9,C27999,Lakshmi_7999,Salem,11.6643,78.146,SP126,Salesperson_26,Cancelled,online
S08001,22-05-2024 13:30,P1000,Men's_000,Men's Shirts,Blue,XXL,2,2211.82,1521.13,4423.64,3042.26,C28000,Sanjay_8000,Tiruchirappalli,10.7905,78.7047,SP107,Salesperson_7,Returned,in-store
S08002,13-08-2023 13:12,P1001,Jeans_001,Jeans,Black,L,2,1911.66,1334.42,3823.32,2668.84,C28001,Aarav_8001,Tirunelveli,8.7139,77.7567,SP131,Salesperson_31,Returned,online
S08003,04-12-2023 19:41,P1002,Jeans_002,Jeans,Green,XS,3,610.41,498.37,1831.23,1495.11,C28002,Devi_8002,Coimbatore,11.0168,76.9558,SP107,Salesperson_7,Returned,online
S08004,20-01-2024 21:41,P1003,T-Shirts_003,T-Shirts,Yellow,XL,3,398.93,349.52,1196.79,1048.56,C28003,Lakshmi_8003,Madurai,9.9252,78.1198,SP136,Salesperson_36,Paid,mobile_app
S08005,23-07-2024 21:38,P1004,Sportswear_004,Sportswear,Blue,XL,1,2189.57,1791.66,2189.57,1791.66,C28004,Priya_8004,Chennai,13.0827,80.2707,SP138,Salesperson_38,Paid,online
S08006,07-03-2024 19:06,P1005,Jeans_005,Jeans,Pink,M,1,2256,1982.17,2256,1982.17,C28005,Diya_8005,Vellore,12.9165,79.1325,SP141,Salesperson_41,Shipped,mobile_app
S08007,17-10-2023 13:30,P1006,Sarees_006,Sarees,Green,XS,3,1790.6,1421.02,5371.8,4263.06,C28006,Ganesh_8006,Tirunelveli,8.7139,77.7567,SP136,Salesperson_36,Returned,online
S08008,27-12-2023 15:25,P1007,Jeans_007,Jeans,Pink,XS,1,2192.42,1907.6,2192.42,1907.6,C28007,Ganesh_8007,Chennai,13.0827,80.2707,SP104,Salesperson_4,Shipped,in-store
S08009,19-02-2023 11:15,P1008,Men's_008,Men's Shirts,Blue,XS,4,2495.05,2077.23,9980.2,8308.92,C28008,Karthik_8008,Tiruchirappalli,10.7905,78.7047,SP147,Salesperson_47,Shipped,in-store
S08010,24-07-2024 14:14,P1009,Men's_009,Men's Shirts,Pink,M,1,2002.96,1537.25,2002.96,1537.25,C28009,Meena_8009,Salem,11.6643,78.146,SP123,Salesperson_23,Pending,in-store
S08011,02-02-2023 16:12,P1010,T-Shirts_010,T-Shirts,Grey,S,1,1389.36,1246.06,1389.36,1246.06,C28010,Kavin_8010,Chennai,13.0827,80.2707,SP100,Salesperson_0,Cancelled,mobile_app
S08012,10-07-2023 17:41,P1011,Kurta_011,Kurta,Red,XS,3,1880.85,1402.77,5642.55,4208.31,C28011,Karthik_8011,Tiruchirappalli,10.7905,78.7047,SP121,Salesperson_21,Pending,online
S08013,22-05-2024 21:20,P1012,Men's_012,Men's Shirts,Yellow,S,2,659.27,402.4,1318.54,804.8,C28012,Kavin_8012,Tirunelveli,8.7139,77.7567,SP127,Salesperson_27,Pending,online
S08014,06-07-2024 14:10,P1013,T-Shirts_013,T-Shirts,Maroon,XL,3,521.79,422.52,1565.37,1267.56,C28013,Devi_8013,Chennai,13.0827,80.2707,SP119,Salesperson_19,Cancelled,mobile_app
S08015,05-04-2024 21:41,P1014,Sportswear_014,Sportswear,Red,M,1,2278.51,1473.45,2278.51,1473.45,C28014,Priya_8014,Salem,11.6643,78.146,SP135,Salesperson_35,Returned,online
S08016,18-11-2023 11:52,P1015,Sarees_015,Sarees,Yellow,XS,3,1635.69,1199.02,4907.07,3597.06,C28015,Lakshmi_8015,Erode,11.34,77.7172,SP136,Salesperson_36,Pending,mobile_app
S08017,27-11-2023 18:04,P1016,Kid's_016,Kid's Wear,White,XS,1,2225.36,1413.67,2225.36,1413.67,C28016,Bhuvana_8016,Tirunelveli,8.7139,77.7567,SP148,Salesperson_48,Shipped,in-store
S08018,06-11-2023 18:53,P1017,T-Shirts_017,T-Shirts,Blue,XS,1,2370.62,1577.79,2370.62,1577.79,C28017,Ganesh_8017,Tiruchirappalli,10.7905,78.7047,SP123,Salesperson_23,Pending,mobile_app
S08019,29-05-2023 15:00,P1018,Women's_018,Women's Dresses,Red,S,1,535.93,385.06,535.93,385.06,C28018,Anu_8018,Coimbatore,11.0168,76.9558,SP144,Salesperson_44,Shipped,mobile_app
S08020,14-04-2024 14:18,P1019,Kurta_019,Kurta,Grey,L,1,803.56,507.85,803.56,507.85,C28019,Lakshmi_8019,Chennai,13.0827,80.2707,SP139,Salesperson_39,Returned,mobile_app
S08021,03-09-2024 12:05,P1020,Kid's_020,Kid's Wear,Blue,XL,1,2454.81,2023.22,2454.81,2023.22,C28020,Ganesh_8020,Tirunelveli,8.7139,77.7567,SP143,Salesperson_43,Cancelled,online
S08022,05-03-2024 18:54,P1021,Kurta_021,Kurta,Maroon,XXL,3,692.55,537.37,2077.65,1612.11,C28021,Aarav_8021,Salem,11.6643,78.146,SP144,Salesperson_44,Pending,in-store
S08023,09-12-2023 16:17,P1022,T-Shirts_022,T-Shirts,Green,XL,4,1019.7,668.14,4078.8,2672.56,C28022,Aarav_8022,Chennai,13.0827,80.2707,SP132,Salesperson_32,Cancelled,in-store
S08024,16-06-2023 10:05,P1023,Kid's_023,Kid's Wear,Yellow,XL,4,2192.3,1610.37,8769.2,6441.48,C28023,Bhuvana_8023,Tirunelveli,8.7139,77.7567,SP130,Salesperson_30,Cancelled,in-store
S08025,11-02-2024 19:21,P1024,Jeans_024,Jeans,Maroon,XS,4,2318.27,1395.96,9273.08,5583.84,C28024,Meena_8024,Vellore,12.9165,79.1325,SP101,Salesperson_1,Pending,in-store
S08026,10-03-2024 19:44,P1025,Sportswear_025,Sportswear,Grey,S,3,1362.04,934.21,4086.12,2802.63,C28025,Sanjay_8025,Coimbatore,11.0168,76.9558,SP109,Salesperson_9,Paid,in-store
S08027,26-01-2024 15:18,P1026,Sarees_026,Sarees,Maroon,XL,3,1867.09,1322.32,5601.27,3966.96,C28026,Priya_8026,Salem,11.6643,78.146,SP133,Salesperson_33,Returned,online
S08028,18-03-2023 18:37,P1027,Jeans_027,Jeans,Red,L,4,366.12,237.84,1464.48,951.36,C28027,Vishal_8027,Vellore,12.9165,79.1325,SP135,Salesperson_35,Paid,online
S08029,03-08-2024 17:11,P1028,Jeans_028,Jeans,White,XS,1,2418.04,2093.91,2418.04,2093.91,C28028,Devi_8028,Tirunelveli,8.7139,77.7567,SP144,Salesperson_44,Paid,in-store
S08030,24-05-2023 20:17,P1029,T-Shirts_029,T-Shirts,Red,M,2,1118.87,923.55,2237.74,1847.1,C28029,Aarav_8029,Coimbatore,11.0168,76.9558,SP135,Salesperson_35,Paid,in-store
S08031,26-10-2023 14:21,P1030,Jeans_030,Jeans,Pink,XS,1,843.28,743.54,843.28,743.54,C28030,Ravi_8030,Chennai,13.0827,80.2707,SP100,Salesperson_0,Paid,in-store
S08032,08-05-2024 14:15,P1031,T-Shirts_031,T-Shirts,Maroon,M,1,1656.92,1217.78,1656.92,1217.78,C28031,Vishal_8031,Coimbatore,11.0168,76.9558,SP146,Salesperson_46,Pending,in-store
S08033,17-05-2024 19:12,P1032,Jeans_032,Jeans,White,XL,2,403.5,344.41,807,688.82,C28032,Ganesh_8032,Coimbatore,11.0168,76.9558,SP100,Salesperson_0,Cancelled,online
S08034,11-03-2023 16:40,P1033,T-Shirts_033,T-Shirts,Yellow,S,3,1281.67,1122.59,3845.01,3367.77,C28033,Karthik_8033,Tirunelveli,8.7139,77.7567,SP115,Salesperson_15,Cancelled,in-store
S08035,21-06-2023 16:24,P1034,Kurta_034,Kurta,Green,M,2,1832.14,1258.95,3664.28,2517.9,C28034,Bhuvana_8034,Tirunelveli,8.7139,77.7567,SP127,Salesperson_27,Paid,in-store
S08036,11-09-2023 18:11,P1035,T-Shirts_035,T-Shirts,White,XS,1,396.05,355.35,396.05,355.35,C28035,Ganesh_8035,Madurai,9.9252,78.1198,SP142,Salesperson_42,Cancelled,online
S08037,30-04-2024 19:36,P1036,Sportswear_036,Sportswear,Red,XS,2,1254.28,775.14,2508.56,1550.28,C28036,Ganesh_8036,Chennai,13.0827,80.2707,SP139,Salesperson_39,Pending,mobile_app
S08038,26-06-2024 11:13,P1037,Kid's_037,Kid's Wear,Blue,M,4,1666.19,1075.54,6664.76,4302.16,C28037,Kavin_8037,Salem,11.6643,78.146,SP106,Salesperson_6,Shipped,in-store
S08039,07-11-2023 10:44,P1038,Kurta_038,Kurta,Blue,XS,2,1726.47,1264.33,3452.94,2528.66,C28038,Diya_8038,Salem,11.6643,78.146,SP132,Salesperson_32,Pending,third-party
S08040,29-10-2023 12:46,P1039,Kid's_039,Kid's Wear,White,XXL,2,1875.71,1657.4,3751.42,3314.8,C28039,Aarav_8039,Erode,11.34,77.7172,SP147,Salesperson_47,Returned,third-party
S08041,07-01-2024 12:49,P1040,Kid's_040,Kid's Wear,Pink,XS,1,2458.45,2072.47,2458.45,2072.47,C28040,Kavin_8040,Coimbatore,11.0168,76.9558,SP124,Salesperson_24,Shipped,online
S08042,25-06-2023 19:22,P1041,T-Shirts_041,T-Shirts,Maroon,XS,1,1738.2,1101.17,1738.2,1101.17,C28041,Ganesh_8041,Chennai,13.0827,80.2707,SP100,Salesperson_0,Paid,in-store
S08043,30-03-2023 14:15,P1042,Women's_042,Women's Dresses,Green,XXL,1,2334.14,1959.91,2334.14,1959.91,C28042,Meena_8042,Tiruchirappalli,10.7905,78.7047,SP144,Salesperson_44,Paid,in-store
S08044,30-08-2024 19:01,P1043,Women's_043,Women's Dresses,Pink,L,4,2010.47,1584.32,8041.88,6337.28,C28043,Sathish_8043,Erode,11.34,77.7172,SP121,Salesperson_21,Returned,mobile_app
S08045,13-08-2024 13:25,P1044,Kurta_044,Kurta,Grey,S,1,1583.1,1230.36,1583.1,1230.36,C28044,Kavin_8044,Tiruchirappalli,10.7905,78.7047,SP135,Salesperson_35,Pending,online
S08046,07-09-2023 19:40,P1045,Kurta_045,Kurta,Maroon,M,4,1165.75,765.59,4663,3062.36,C28045,Diya_8045,Salem,11.6643,78.146,SP115,Salesperson_15,Returned,online
S08047,08-05-2024 18:19,P1046,T-Shirts_046,T-Shirts,Pink,S,1,2110.48,1697.06,2110.48,1697.06,C28046,Kavin_8046,Chennai,13.0827,80.2707,SP147,Salesperson_47,Shipped,mobile_app
S08048,19-07-2024 13:51,P1047,T-Shirts_047,T-Shirts,Red,M,2,2194.32,1348.31,4388.64,2696.62,C28047,Meena_8047,Chennai,13.0827,80.2707,SP121,Salesperson_21,Cancelled,in-store
S08049,18-08-2024 15:57,P1048,Sarees_048,Sarees,Red,XL,1,1492.41,1187.6,1492.41,1187.6,C28048,Sanjay_8048,Salem,11.6643,78.146,SP110,Salesperson_10,Cancelled,in-store
S08050,18-05-2024 19:43,P1049,Women's_049,Women's Dresses,Pink,XL,4,1751.97,1267.35,7007.88,5069.4,C28049,Meena_8049,Erode,11.34,77.7172,SP109,Salesperson_9,Returned,online
S08051,23-09-2024 12:24,P1050,Sportswear_050,Sportswear,Grey,S,1,1675.09,1034.42,1675.09,1034.42,C28050,Diya_8050,Chennai,13.0827,80.2707,SP144,Salesperson_44,Cancelled,in-store
S08052,14-05-2024 19:20,P1051,Sportswear_051,Sportswear,Green,L,4,2079.92,1305.36,8319.68,5221.44,C28051,Vishal_8051,Coimbatore,11.0168,76.9558,SP103,Salesperson_3,Returned,in-store
S08053,03-04-2024 16:14,P1052,Women's_052,Women's Dresses,Yellow,XXL,4,2108.88,1547.14,8435.52,6188.56,C28052,Ravi_8052,Coimbatore,11.0168,76.9558,SP123,Salesperson_23,Returned,in-store
S08054,21-03-2023 10:46,P1053,Sarees_053,Sarees,Blue,XL,2,406.4,290.93,812.8,581.86,C28053,Vishal_8053,Tirunelveli,8.7139,77.7567,SP145,Salesperson_45,Returned,mobile_app
S08055,06-11-2023 17:07,P1054,Kid's_054,Kid's Wear,Pink,M,1,2283.37,1683.77,2283.37,1683.77,C28054,Meena_8054,Tirunelveli,8.7139,77.7567,SP108,Salesperson_8,Pending,online
S08056,09-03-2023 17:37,P1055,Women's_055,Women's Dresses,Grey,S,4,1442.82,890.54,5771.28,3562.16,C28055,Kavin_8055,Salem,11.6643,78.146,SP109,Salesperson_9,Returned,in-store
S08057,26-03-2024 12:42,P1056,Sportswear_056,Sportswear,Green,XL,3,2453.96,2187.39,7361.88,6562.17,C28056,Anu_8056,Chennai,13.0827,80.2707,SP142,Salesperson_42,Pending,in-store
S08058,30-05-2023 15:15,P1057,Men's_057,Men's Shirts,Green,XL,4,2482.57,1980.72,9930.28,7922.88,C28057,Diya_8057,Vellore,12.9165,79.1325,SP111,Salesperson_11,Shipped,in-store
S08059,15-09-2023 15:07,P1058,Sarees_058,Sarees,Blue,XXL,2,729.71,601.78,1459.42,1203.56,C28058,Lakshmi_8058,Tiruchirappalli,10.7905,78.7047,SP146,Salesperson_46,Returned,online
S08060,11-07-2023 18:22,P1059,Kid's_059,Kid's Wear,Red,M,4,1055.35,669.01,4221.4,2676.04,C28059,Lakshmi_8059,Tirunelveli,8.7139,77.7567,SP131,Salesperson_31,Cancelled,online
S08061,30-04-2024 15:04,P1060,Women's_060,Women's Dresses,Black,XS,2,369.52,325.32,739.04,650.64,C28060,Vishal_8060,Tirunelveli,8.7139,77.7567,SP148,Salesperson_48,Shipped,in-store
S08062,18-03-2023 13:55,P1061,Kid's_061,Kid's Wear,Yellow,S,1,1036.44,622.9,1036.44,622.9,C28061,Aarav_8061,Tiruchirappalli,10.7905,78.7047,SP103,Salesperson_3,Pending,in-store
S08063,03-07-2024 20:39,P1062,T-Shirts_062,T-Shirts,Blue,S,3,1435.74,1108.07,4307.22,3324.21,C28062,Aarav_8062,Chennai,13.0827,80.2707,SP107,Salesperson_7,Paid,mobile_app
S08064,08-10-2024 11:39,P1063,Jeans_063,Jeans,Blue,M,1,2063.91,1536.35,2063.91,1536.35,C28063,Priya_8063,Salem,11.6643,78.146,SP119,Salesperson_19,Pending,in-store
S08065,13-05-2023 19:27,P1064,Women's_064,Women's Dresses,White,S,1,1492.18,1041.05,1492.18,1041.05,C28064,Ravi_8064,Vellore,12.9165,79.1325,SP132,Salesperson_32,Paid,in-store
S08066,11-12-2023 14:16,P1065,Sarees_065,Sarees,Yellow,XXL,2,259.78,158.18,519.56,316.36,C28065,Ganesh_8065,Madurai,9.9252,78.1198,SP147,Salesperson_47,Pending,online
S08067,17-08-2023 18:19,P1066,Sportswear_066,Sportswear,Grey,XS,1,1735.58,1353.94,1735.58,1353.94,C28066,Lakshmi_8066,Madurai,9.9252,78.1198,SP127,Salesperson_27,Paid,in-store
S08068,02-01-2023 13:15,P1067,T-Shirts_067,T-Shirts,Grey,L,2,2037.71,1554.12,4075.42,3108.24,C28067,Sathish_8067,Vellore,12.9165,79.1325,SP139,Salesperson_39,Cancelled,in-store
S08069,07-09-2023 14:06,P1068,Sportswear_068,Sportswear,Green,M,4,746.1,500.18,2984.4,2000.72,C28068,Priya_8068,Erode,11.34,77.7172,SP141,Salesperson_41,Returned,in-store
S08070,08-11-2023 13:33,P1069,Women's_069,Women's Dresses,Blue,S,1,1131.87,880.81,1131.87,880.81,C28069,Karthik_8069,Chennai,13.0827,80.2707,SP128,Salesperson_28,Shipped,in-store
S08071,19-04-2023 11:20,P1070,T-Shirts_070,T-Shirts,Pink,L,3,1068.44,856.3,3205.32,2568.9,C28070,Kavin_8070,Vellore,12.9165,79.1325,SP145,Salesperson_45,Shipped,in-store
S08072,11-06-2024 16:41,P1071,Jeans_071,Jeans,Black,XL,1,502.41,335.84,502.41,335.84,C28071,Priya_8071,Chennai,13.0827,80.2707,SP102,Salesperson_2,Shipped,in-store
S08073,15-03-2024 12:40,P1072,Women's_072,Women's Dresses,Blue,XL,2,1179.8,839.83,2359.6,1679.66,C28072,Bhuvana_8072,Salem,11.6643,78.146,SP131,Salesperson_31,Returned,online
S08074,30-04-2023 16:43,P1073,Men's_073,Men's Shirts,Yellow,XXL,1,2418.12,1543.08,2418.12,1543.08,C28073,Kavin_8073,Madurai,9.9252,78.1198,SP102,Salesperson_2,Paid,online
S08075,13-08-2024 12:19,P1074,Women's_074,Women's Dresses,Green,L,1,422.08,283.2,422.08,283.2,C28074,Bhuvana_8074,Chennai,13.0827,80.2707,SP146,Salesperson_46,Returned,in-store
S08076,15-08-2023 20:58,P1075,Kid's_075,Kid's Wear,Green,XXL,1,2133.75,1501.82,2133.75,1501.82,C28075,Karthik_8075,Tiruchirappalli,10.7905,78.7047,SP115,Salesperson_15,Pending,online
S08077,07-04-2024 16:47,P1076,Jeans_076,Jeans,Maroon,XS,2,1285.92,842.2,2571.84,1684.4,C28076,Sanjay_8076,Salem,11.6643,78.146,SP114,Salesperson_14,Pending,third-party
S08078,22-12-2023 13:55,P1077,Women's_077,Women's Dresses,Pink,XS,2,995.29,739.47,1990.58,1478.94,C28077,Priya_8077,Erode,11.34,77.7172,SP147,Salesperson_47,Cancelled,mobile_app
S08079,21-07-2023 13:10,P1078,Sportswear_078,Sportswear,White,XXL,2,863.45,519.22,1726.9,1038.44,C28078,Vishal_8078,Erode,11.34,77.7172,SP137,Salesperson_37,Shipped,in-store
S08080,11-04-2023 10:35,P1079,Men's_079,Men's Shirts,Grey,XS,3,2019.7,1255.12,6059.1,3765.36,C28079,Diya_8079,Tirunelveli,8.7139,77.7567,SP104,Salesperson_4,Paid,in-store
S08081,18-02-2024 11:58,P1080,Women's_080,Women's Dresses,Yellow,L,2,2214.08,1682.66,4428.16,3365.32,C28080,Anu_8080,Vellore,12.9165,79.1325,SP108,Salesperson_8,Pending,online
S08082,17-10-2023 15:46,P1081,Men's_081,Men's Shirts,Black,L,4,735.3,611.17,2941.2,2444.68,C28081,Diya_8081,Tirunelveli,8.7139,77.7567,SP141,Salesperson_41,Returned,online
S08083,23-02-2024 16:49,P1082,Kurta_082,Kurta,Red,S,1,1530.18,1141.23,1530.18,1141.23,C28082,Priya_8082,Salem,11.6643,78.146,SP108,Salesperson_8,Pending,online
S08084,16-12-2023 10:54,P1083,Kurta_083,Kurta,Green,XXL,4,2349.93,1773.22,9399.72,7092.88,C28083,Bhuvana_8083,Salem,11.6643,78.146,SP121,Salesperson_21,Cancelled,in-store
S08085,09-10-2024 11:32,P1084,T-Shirts_084,T-Shirts,Pink,XXL,2,591.55,390.63,1183.1,781.26,C28084,Sathish_8084,Tiruchirappalli,10.7905,78.7047,SP128,Salesperson_28,Paid,in-store
S08086,19-01-2024 11:43,P1085,T-Shirts_085,T-Shirts,Grey,XXL,2,509.59,429.48,1019.18,858.96,C28085,Anu_8085,Vellore,12.9165,79.1325,SP122,Salesperson_22,Paid,online
S08087,24-05-2023 14:00,P1086,Men's_086,Men's Shirts,Yellow,XXL,2,2261.43,1924.81,4522.86,3849.62,C28086,Devi_8086,Vellore,12.9165,79.1325,SP140,Salesperson_40,Paid,online
S08088,30-06-2024 14:08,P1087,Women's_087,Women's Dresses,Grey,XL,2,1592.89,1351.5,3185.78,2703,C28087,Vishal_8087,Salem,11.6643,78.146,SP117,Salesperson_17,Paid,in-store
S08089,08-08-2024 13:19,P1088,Men's_088,Men's Shirts,Green,XXL,1,1792,1320.62,1792,1320.62,C28088,Ravi_8088,Salem,11.6643,78.146,SP149,Salesperson_49,Cancelled,in-store
S08090,18-06-2024 18:45,P1089,T-Shirts_089,T-Shirts,Green,M,2,1624.66,1043.57,3249.32,2087.14,C28089,Vishal_8089,Tiruchirappalli,10.7905,78.7047,SP128,Salesperson_28,Cancelled,in-store
S08091,17-06-2024 16:49,P1090,Jeans_090,Jeans,Pink,L,4,2205.71,1835.15,8822.84,7340.6,C28090,Priya_8090,Chennai,13.0827,80.2707,SP118,Salesperson_18,Returned,online
S08092,02-08-2024 14:16,P1091,Kurta_091,Kurta,Grey,XS,1,505.34,360.14,505.34,360.14,C28091,Diya_8091,Coimbatore,11.0168,76.9558,SP126,Salesperson_26,Paid,in-store
S08093,06-09-2024 10:26,P1092,Kid's_092,Kid's Wear,Grey,XXL,1,2245.92,1893.93,2245.92,1893.93,C28092,Ravi_8092,Tiruchirappalli,10.7905,78.7047,SP118,Salesperson_18,Shipped,online
S08094,02-01-2024 21:04,P1093,Sportswear_093,Sportswear,White,XL,1,1183.74,871.87,1183.74,871.87,C28093,Priya_8093,Vellore,12.9165,79.1325,SP133,Salesperson_33,Returned,mobile_app
S08095,24-03-2023 10:18,P1094,Sarees_094,Sarees,Green,L,1,2378.85,1922.76,2378.85,1922.76,C28094,Ganesh_8094,Tiruchirappalli,10.7905,78.7047,SP144,Salesperson_44,Pending,in-store
S08096,03-11-2023 15:45,P1095,Women's_095,Women's Dresses,Maroon,XL,2,2417.7,1944.2,4835.4,3888.4,C28095,Diya_8095,Tirunelveli,8.7139,77.7567,SP126,Salesperson_26,Shipped,online
S08097,16-05-2024 20:39,P1096,Sarees_096,Sarees,White,XS,1,661.93,519.98,661.93,519.98,C28096,Bhuvana_8096,Tiruchirappalli,10.7905,78.7047,SP121,Salesperson_21,Returned,online
S08098,12-05-2023 16:47,P1097,Sarees_097,Sarees,Yellow,XXL,4,267.63,181.95,1070.52,727.8,C28097,Ravi_8097,Vellore,12.9165,79.1325,SP140,Salesperson_40,Paid,mobile_app
S08099,18-04-2024 16:26,P1098,Sportswear_098,Sportswear,Red,L,2,1334.09,940.91,2668.18,1881.82,C28098,Ganesh_8098,Vellore,12.9165,79.1325,SP141,Salesperson_41,Paid,online
S08100,02-06-2024 10:57,P1099,T-Shirts_099,T-Shirts,Yellow,M,3,957.78,721.38,2873.34,2164.14,C28099,Meena_8099,Chennai,13.0827,80.2707,SP101,Salesperson_1,Paid,in-store
S08101,30-01-2024 12:46,P1100,Sportswear_100,Sportswear,Black,XS,2,954.24,816.07,1908.48,1632.14,C28100,Sanjay_8100,Salem,11.6643,78.146,SP106,Salesperson_6,Pending,online
S08102,11-02-2024 19:59,P1101,Sportswear_101,Sportswear,Green,M,3,1539.03,1372.18,4617.09,4116.54,C28101,Sathish_8101,Madurai,9.9252,78.1198,SP106,Salesperson_6,Pending,online
S08103,27-09-2023 15:54,P1102,Sarees_102,Sarees,Pink,L,1,1671.73,1037.53,1671.73,1037.53,C28102,Devi_8102,Madurai,9.9252,78.1198,SP116,Salesperson_16,Paid,in-store
S08104,21-01-2023 15:47,P1103,Sarees_103,Sarees,Yellow,M,1,1109.91,689.79,1109.91,689.79,C28103,Sanjay_8103,Madurai,9.9252,78.1198,SP120,Salesperson_20,Paid,in-store
S08105,04-09-2024 12:11,P1104,Sportswear_104,Sportswear,Grey,M,4,1695.31,1118.54,6781.24,4474.16,C28104,Lakshmi_8104,Tirunelveli,8.7139,77.7567,SP127,Salesperson_27,Returned,in-store
S08106,13-07-2023 15:51,P1105,Kid's_105,Kid's Wear,Pink,M,1,2063.89,1389.14,2063.89,1389.14,C28105,Ganesh_8105,Madurai,9.9252,78.1198,SP148,Salesperson_48,Returned,in-store
S08107,13-07-2024 16:54,P1106,Jeans_106,Jeans,Grey,M,2,2165.66,1511.03,4331.32,3022.06,C28106,Kavin_8106,Madurai,9.9252,78.1198,SP109,Salesperson_9,Paid,in-store
S08108,21-10-2023 10:31,P1107,Kid's_107,Kid's Wear,Green,XS,1,1221.02,915.23,1221.02,915.23,C28107,Vishal_8107,Coimbatore,11.0168,76.9558,SP100,Salesperson_0,Shipped,third-party
S08109,22-05-2024 13:17,P1108,T-Shirts_108,T-Shirts,Pink,XS,4,559.2,364.34,2236.8,1457.36,C28108,Ravi_8108,Madurai,9.9252,78.1198,SP124,Salesperson_24,Returned,in-store
S08110,31-03-2023 12:19,P1109,Kid's_109,Kid's Wear,Red,XXL,3,2008.65,1690.25,6025.95,5070.75,C28109,Diya_8109,Salem,11.6643,78.146,SP132,Salesperson_32,Shipped,in-store
S08111,10-11-2023 14:14,P1110,Kurta_110,Kurta,Red,XL,3,554.25,380.32,1662.75,1140.96,C28110,Priya_8110,Vellore,12.9165,79.1325,SP114,Salesperson_14,Shipped,mobile_app
S08112,12-07-2023 17:47,P1111,Kid's_111,Kid's Wear,Yellow,XS,1,1976.57,1691.63,1976.57,1691.63,C28111,Aarav_8111,Tiruchirappalli,10.7905,78.7047,SP110,Salesperson_10,Paid,online
S08113,06-10-2024 12:22,P1112,Sarees_112,Sarees,Pink,XXL,1,680.79,522.25,680.79,522.25,C28112,Bhuvana_8112,Tiruchirappalli,10.7905,78.7047,SP111,Salesperson_11,Paid,online
S08114,06-09-2024 12:26,P1113,Sarees_113,Sarees,Red,L,1,2329.61,1586.51,2329.61,1586.51,C28113,Devi_8113,Tirunelveli,8.7139,77.7567,SP102,Salesperson_2,Shipped,in-store
S08115,27-02-2024 15:16,P1114,Kurta_114,Kurta,Blue,XXL,4,1087.89,655.58,4351.56,2622.32,C28114,Devi_8114,Tirunelveli,8.7139,77.7567,SP134,Salesperson_34,Cancelled,in-store
S08116,13-04-2024 16:46,P1115,T-Shirts_115,T-Shirts,White,XXL,3,1841.66,1196.24,5524.98,3588.72,C28115,Karthik_8115,Madurai,9.9252,78.1198,SP113,Salesperson_13,Shipped,mobile_app
